name,salary,area_name,published_at
Senior Ux/Ui Designer,250000.0,Санкт-Петербург,2022-12-30T13:11:43+0300
IT-инженер,27613.0,Петропавловка (Воронежская область),2022-12-30T12:50:22+0300
Системный администратор,,Санкт-Петербург,2022-12-30T11:13:52+0300
Technical Engineer (Onsite/IT support/L2),,Москва,2022-12-30T11:44:33+0300
Системный администратор ПО/ БД,50000.0,Хабаровск,2022-12-30T12:11:51+0300
Специалист технической поддержки,,Казань,2022-12-30T10:11:59+0300
IT Support Specialist,,Астана,2022-12-30T13:53:11+0300
Менеджер по продажам в IT (Информационная безопасность),55000.0,Пенза,2022-12-30T09:30:02+0300
Менеджер по внедрению и интеграции программы RELOG (аккаунт менеджер/проджект менеджер),,Алматы,2022-12-30T09:00:07+0300
Специалист технической поддержки,52500.0,Симферополь,2022-12-30T13:23:19+0300
Системный администратор (СВАО),60500.0,Москва,2022-12-30T13:11:56+0300
Системный администратор,70000.0,Раменское,2022-12-30T11:08:06+0300
Специалист технической поддержки,,Екатеринбург,2022-12-30T10:12:00+0300
Системный администратор,,Москва,2022-12-30T14:07:10+0300
Системный администратор,,Алматы,2022-12-30T12:55:44+0300
Техник/IT-специалист,32500.0,Краснодар,2022-12-30T14:11:40+0300
Системный администратор,,Москва,2022-12-30T10:29:17+0300
Руководитель команды технической поддержки / Support Team Lead,120000.0,Великий Новгород,2022-12-30T12:17:09+0300
Системный администратор,,Казань,2022-12-30T13:49:06+0300
Инженер технической поддержки,,Москва,2022-12-30T13:51:22+0300
Инженер технической поддержки,52500.0,Казань,2022-12-30T12:47:26+0300
Bitrix-разработчик,,Ярославль,2022-12-30T10:09:03+0300
Системный администратор,,Подольск (Московская область),2022-12-30T10:12:07+0300
Bitrix-разработчик,,Санкт-Петербург,2022-12-30T10:08:56+0300
Bitrix-разработчик,,Москва,2022-12-30T10:08:52+0300
Руководитель команды VoIP,,Москва,2022-12-30T12:39:38+0300
"Технический писатель (IT, ГОСТ)",140000.0,Москва,2022-12-30T13:35:23+0300
Оператор технической поддержки,,Санкт-Петербург,2022-12-30T10:16:17+0300
Администратор IT проектов / Координатор IT проектов,90000.0,Москва,2022-12-30T12:58:34+0300
Оператор технической поддержки (первая линия/чат),45000.0,Москва,2022-12-30T10:15:35+0300
Системный администратор,105000.0,Москва,2022-12-30T09:46:43+0300
Системный администратор,50000.0,Москва,2022-12-30T11:24:22+0300
Специалист ИТ,38500.0,Кемерово,2022-12-30T13:17:43+0300
Младший сервисный инженер,,Астана,2022-12-30T07:39:25+0300
Системный администратор,50000.0,Саратов,2022-12-30T08:20:04+0300
Инженер технической поддержки / системный администратор,42500.0,Тюмень,2022-12-30T06:26:01+0300
Системный администратор,,Бердск,2022-12-30T08:17:11+0300
Инженер технической поддержки,42500.0,Краснодар,2022-12-30T11:05:17+0300
Старший менеджер по информационной безопасности,,Ярославль,2022-12-30T12:22:25+0300
Специалист по IT (розничная торговля),,Москва,2022-12-30T10:57:06+0300
Руководитель проектов IT и цифровой трансформации,,Тольятти,2022-12-30T10:43:09+0300
IT-инженер по обслуживанию медицинской информационной системы,25000.0,Приморск (Ленинградская область),2022-12-30T11:19:33+0300
Системный аналитик,,Москва,2022-12-30T12:27:08+0300
Pre-sale менеджер по информационной безопасности,,Омск,2022-12-30T13:28:47+0300
Системный администратор Linux,60000.0,Новосибирск,2022-12-30T07:31:38+0300
Специалист по серверному оборудованию (Pre-sale инженер),,Ростов-на-Дону,2022-12-30T13:17:43+0300
Специалист группы технического обеспечения (IT-направление),30000.0,Глазов,2022-12-30T08:11:22+0300
Инженер DevOps,150000.0,Тольятти,2022-12-30T13:15:30+0300
Ведущий системный администратор,,Новокузнецк,2022-12-30T06:49:29+0300
Pre-sale менеджер по информационной безопасности,,Иркутск,2022-12-30T13:28:48+0300
Pre-sale менеджер по информационной безопасности,,Хабаровск,2022-12-30T13:28:47+0300
Консультант SAP (Модуль финансовых решений),,Волгоград,2022-12-30T07:35:54+0300
Специалист поддержки,,Москва,2022-12-30T14:32:43+0300
Руководитель проектов IT и цифровой трансформации,,Самара,2022-12-30T10:43:09+0300
Стажер-программист 1С,42500.0,Екатеринбург,2022-12-30T10:48:30+0300
Системный аналитик,,Санкт-Петербург,2022-12-30T09:01:14+0300
Специалист технической поддержки,25000.0,Рязань,2022-12-30T11:44:33+0300
Системный аналитик,100000.0,Киров (Кировская область),2022-12-30T10:00:51+0300
Сервисный инженер,,Москва,2022-12-30T14:22:04+0300
Специалист технической поддержки 1С (удаленно),,Москва,2022-12-30T11:38:54+0300
QA-automation engineer/Тестировщик ПО (аккредитованная IT компания),,Санкт-Петербург,2022-12-30T13:56:17+0300
Системный администратор Linux,,Казань,2022-12-30T10:59:20+0300
Консультант SAP (Модуль логистических решений),,Саратов,2022-12-30T07:36:25+0300
Менеджер проекта (Junior),25000.0,Екатеринбург,2022-12-30T11:50:04+0300
Системный аналитик,,Санкт-Петербург,2022-12-30T12:39:46+0300
QA-automation engineer/Тестировщик ПО (аккредитованная IT компания),,Челябинск,2022-12-30T13:54:15+0300
Системный администратор Linux,,Екатеринбург,2022-12-30T10:59:20+0300
Руководитель IT проектов в медицине,150000.0,Самара,2022-12-30T12:56:30+0300
Junior Программист 1C,,Москва,2022-12-30T10:55:39+0300
Business analyst,,Москва,2022-12-30T11:14:20+0300
Младший системный администратор,50000.0,Санкт-Петербург,2022-12-30T14:11:45+0300
Системный администратор Linux,,Новосибирск,2022-12-30T10:59:20+0300
Системный аналитик,,Гомель,2022-12-30T11:17:22+0300
Системный администратор Linux,,Нижний Новгород,2022-12-30T10:59:20+0300
Аналитик 1С,,Воронеж,2022-12-30T09:47:02+0300
Бизнес-аналитик (IT проекты - разработка информационных систем),200000.0,Москва,2022-12-30T14:29:26+0300
Программист 1С,80000.0,Иркутск,2022-12-30T13:09:23+0300
Инженер по автоматизации тестирования,,Санкт-Петербург,2022-12-30T12:19:06+0300
Системный аналитик (systems analyst),,Ташкент,2022-12-30T13:22:36+0300
Разработчик 1С (Программист 1С),160000.0,Екатеринбург,2022-12-30T11:45:04+0300
Программист 1С в отдел крупных внедрений (удаленно),195000.0,Екатеринбург,2022-12-30T10:06:38+0300
Ведущий инженер отдела информационного обеспечения,38100.0,Хабаровск,2022-12-30T08:58:40+0300
Тестировщик игр / Manual QA Intern / Стажер (Ташкент),,Ташкент,2022-12-30T13:55:42+0300
Разработчик 1C 8,,Нижний Новгород,2022-12-30T14:11:48+0300
Инженер Linux,,Москва,2022-12-30T14:06:39+0300
Ведущий специалист отдела информационных технологий,37000.0,Казань,2022-12-30T11:12:19+0300
Руководитель ИТ отдела/Ведущий программист 1С,125000.0,Нижний Тагил,2022-12-30T10:16:36+0300
Консультант SAP (Модуль логистических решений),,Волгоград,2022-12-30T07:36:03+0300
Middle web product designer,,Алматы,2022-12-30T08:39:14+0300
